회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
(주)팜덕,060463,2015/12,031001,  식료품 제조업,2009/08/20,0,20,UQ
(주)팜덕,060463,2016/12,031001,  식료품 제조업,2009/08/20,0,20,UQ
(주)팜덕,060463,2017/12,031001,  식료품 제조업,2009/08/20,0,20,UQ
(주)팜덕,060463,2018/12,031001,  식료품 제조업,2009/08/20,0,20,UQ
(주)팜덕,060463,2019/12,031001,  식료품 제조업,2009/08/20,0,20,UQ
(주)팜덕,060463,2020/12,031001,  식료품 제조업,2009/08/20,0,30,UQ
(주)팜덕,060463,2021/12,031001,  식료품 제조업,2009/08/20,0,30,UQ
(주)팜덕,060463,2022/12,031001,  식료품 제조업,2009/08/20,0,30,UQ
(주)팬택씨앤아이,010765,2012/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,30,UQ
(주)팬택씨앤아이,010765,2013/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,30,UQ
(주)팬택씨앤아이,010765,2014/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,30,UQ
(주)팬택씨앤아이,010765,2015/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,20,UQ
(주)팬택씨앤아이,010765,2016/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,20,UQ
(주)팬택씨앤아이,010765,2017/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,20,UQ
(주)팬택씨앤아이,010765,2018/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,30,UQ
(주)팬택씨앤아이,010765,2019/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1995/09/26,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2012/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2013/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2014/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2015/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2016/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2017/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2018/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2019/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2020/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2021/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시스홀딩스,018429,2022/12,033201,  가구 제조업,1994/08/25,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2012/12,126801,  부동산업,1991/05/27,0000/00/00,20,UQ
(주)퍼시픽산업,039190,2013/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2014/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2015/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2016/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2017/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2018/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2019/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2020/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2021/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)퍼시픽산업,039190,2022/12,126801,  부동산업,1991/05/27,0000/00/00,30,UQ
(주)펜테리움건설,073636,2014/12,126801,  부동산업,2010/12/07,0,20,NA
(주)펜테리움건설,073636,2015/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2016/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2017/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2018/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2019/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2020/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2021/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움건설,073636,2022/12,126801,  부동산업,2010/12/07,0,30,UQ
(주)펜테리움이앤씨,073640,2014/12,126801,  부동산업,2010/12/07,0,20,NA
(주)펜테리움이앤씨,073640,2015/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움이앤씨,073640,2016/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움이앤씨,073640,2017/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움이앤씨,073640,2018/12,126801,  부동산업,2010/12/07,0,30,UQ
(주)펜테리움이앤씨,073640,2019/12,126801,  부동산업,2010/12/07,0,30,UQ
(주)펜테리움이앤씨,073640,2020/12,126801,  부동산업,2010/12/07,0,20,UQ
(주)펜테리움이앤씨,073640,2021/12,126801,  부동산업,2010/12/07,0,30,UQ
(주)펜테리움이앤씨,073640,2022/12,126801,  부동산업,2010/12/07,0,30,UQ
(주)펜토건설,078257,2015/12,126801,  부동산업,2015/05/01,0,20,NA
(주)펜토건설,078257,2016/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펜토건설,078257,2017/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펜토건설,078257,2018/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펜토건설,078257,2019/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펜토건설,078257,2020/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펜토건설,078257,2021/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펜토건설,078257,2022/12,126801,  부동산업,2015/05/01,0,30,UQ
(주)펠릭스테크,052449,2012/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2013/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2014/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2015/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2016/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2017/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2018/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2019/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2020/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2021/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,20,UQ
(주)펠릭스테크,052449,2022/12,032509,  금속가공제품 제조업; 기계 및 가구 제외,1998/05/30,0,30,UQ
(주)평화드림,047041,2012/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2013/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2014/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2015/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2016/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2017/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2018/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2019/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2020/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2021/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화드림,047041,2022/12,074605,  도매 및 상품 중개업,2004/09/16,0,30,UQ
(주)평화발레오,026471,2012/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2013/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2014/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2015/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2016/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2017/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2018/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2019/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2020/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2021/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화발레오,026471,2022/12,033003,  자동차 및 트레일러 제조업,1988/10/18,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2012/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2013/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2014/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2015/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2016/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2018/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2019/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2020/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2021/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)평화엔지니어링,030648,2022/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1995/01/27,0000/00/00,30,UQ
(주)포마트코퍼레이션,051580,2012/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2013/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2014/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2015/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2016/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2017/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2018/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2019/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2020/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2021/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,20,UQ
(주)포마트코퍼레이션,051580,2022/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1997/03/20,0,30,UQ
(주)포스코ESM,062966,2012/12,032802,  전기장비 제조업,2012/03/02,0,10,UQ
(주)포스코ESM,062966,2013/12,032802,  전기장비 제조업,2012/03/02,0,10,UQ
(주)포스코ESM,062966,2014/12,032802,  전기장비 제조업,2012/03/02,0,10,UQ
(주)포스코ESM,062966,2015/12,032802,  전기장비 제조업,2012/03/02,0,10,UQ
(주)포스코ESM,062966,2016/12,032802,  전기장비 제조업,2012/03/02,0,10,UQ
(주)포스코ESM,062966,2017/12,032802,  전기장비 제조업,2012/03/02,0,10,UQ
(주)포스코ESM,062966,2018/12,032802,  전기장비 제조업,2012/03/02,0,30,UQ
(주)포스코엔지니어링,010227,2012/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1976/10/04,0000/00/00,10,UQ
(주)포스코엔지니어링,010227,2013/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1976/10/04,0000/00/00,10,UQ
(주)포스코엔지니어링,010227,2014/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1976/10/04,0000/00/00,10,UQ
(주)포스코엔지니어링,010227,2015/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1976/10/04,0000/00/00,10,UQ
(주)포스코엔지니어링,010227,2016/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1976/10/04,0000/00/00,30,UQ
(주)포스코플랜텍,010585,2017/12,064102,  종합 건설업,1989/06/15,0000/00/00,10,UQ
(주)포스코플랜텍,010585,2018/12,064102,  종합 건설업,1989/06/15,0000/00/00,10,UQ
(주)포스코플랜텍,010585,2019/12,064102,  종합 건설업,1989/06/15,0000/00/00,10,UQ
(주)포스코플랜텍,010585,2020/12,064102,  종합 건설업,1989/06/15,0000/00/00,30,UQ
(주)포스코플랜텍,010585,2021/12,064102,  종합 건설업,1989/06/15,0000/00/00,30,UQ
(주)포스코플랜텍,010585,2022/12,064102,  종합 건설업,1989/06/15,0000/00/00,30,UQ
(주)포스코피앤에스,018663,2012/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,10,UQ
(주)포스코피앤에스,018663,2013/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,10,UQ
(주)포스코피앤에스,018663,2014/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,10,UQ
(주)포스코피앤에스,018663,2015/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,10,UQ
(주)포스코피앤에스,018663,2016/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,10,UQ
(주)포스코피앤에스,018663,2017/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,10,UQ
(주)포스코피앤에스,018663,2018/12,074607,  도매 및 상품 중개업,1983/02/24,0000/00/00,30,UQ
(주)포켓몬코리아,063696,2012/12,105802,  출판업,2006/08/28,0,20,QS
(주)포켓몬코리아,063696,2017/12,105802,  출판업,2006/08/28,0,30,UQ
(주)포켓몬코리아,063696,2018/12,105802,  출판업,2006/08/28,0,30,UQ
(주)포켓몬코리아,063696,2019/12,105802,  출판업,2006/08/28,0,30,UQ
(주)포켓몬코리아,063696,2020/12,105802,  출판업,2006/08/28,0,30,UQ
(주)포켓몬코리아,063696,2021/12,105802,  출판업,2006/08/28,0,30,UQ
(주)포켓몬코리아,063696,2022/12,105802,  출판업,2006/08/28,0,30,UQ
(주)푸드누리,085848,2017/12,074603,  도매 및 상품 중개업,2004/04/23,0,20,NA
(주)푸드누리,085848,2018/12,074603,  도매 및 상품 중개업,2004/04/23,0,20,QS
(주)푸드누리,085848,2019/12,074603,  도매 및 상품 중개업,2004/04/23,0,20,UQ
(주)푸드누리,085848,2020/12,074603,  도매 및 상품 중개업,2004/04/23,0,30,UQ
(주)푸드누리,085848,2021/12,074603,  도매 및 상품 중개업,2004/04/23,0,30,UQ
(주)푸드누리,085848,2022/12,074603,  도매 및 상품 중개업,2004/04/23,0,30,UQ
(주)푸르밀,049525,2012/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2013/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2014/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2015/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2016/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2017/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2018/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2019/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2020/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2021/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)푸르밀,049525,2022/12,031005,  식료품 제조업,1978/04/12,0,30,UQ
(주)풀무원푸드앤컬처,025889,2012/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2013/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2014/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2015/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2016/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2017/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2018/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2019/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2020/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2021/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풀무원푸드앤컬처,025889,2022/12,095601,  음식점 및 주점업,1995/07/06,0000/00/00,30,UQ
(주)풍림,065965,2012/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,NA
(주)풍림,065965,2013/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,QS
(주)풍림,065965,2014/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2015/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2016/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2017/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2018/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2019/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2020/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2021/12,074605,  도매 및 상품 중개업,1994/06/30,0,20,UQ
(주)풍림,065965,2022/12,074605,  도매 및 상품 중개업,1994/06/30,0,30,UQ
(주)풍림푸드,038772,2012/12,031001,  식료품 제조업,1993/01/01,0000/00/00,20,UQ
(주)풍림푸드,038772,2013/12,031001,  식료품 제조업,1993/01/01,0000/00/00,20,UQ
(주)풍림푸드,038772,2014/12,031001,  식료품 제조업,1993/01/01,0000/00/00,20,UQ
(주)풍림푸드,038772,2015/12,031001,  식료품 제조업,1993/01/01,0000/00/00,20,UQ
(주)풍림푸드,038772,2016/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍림푸드,038772,2017/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍림푸드,038772,2018/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍림푸드,038772,2019/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍림푸드,038772,2020/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍림푸드,038772,2021/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍림푸드,038772,2022/12,031001,  식료품 제조업,1993/01/01,0000/00/00,30,UQ
(주)풍산건설,041150,2012/12,064101,  종합 건설업,1999/12/11,0000/00/00,20,UQ
(주)풍산건설,041150,2013/12,064101,  종합 건설업,1999/12/11,0000/00/00,20,UQ
(주)풍산건설,041150,2014/12,064101,  종합 건설업,1999/12/11,0000/00/00,20,UQ
(주)풍산건설,041150,2015/12,064101,  종합 건설업,1999/12/11,0000/00/00,20,UQ
(주)풍산건설,041150,2016/12,064101,  종합 건설업,1999/12/11,0000/00/00,20,UQ
(주)풍산건설,041150,2017/12,064101,  종합 건설업,1999/12/11,0000/00/00,20,UQ
(주)풍산건설,041150,2018/12,064101,  종합 건설업,1999/12/11,0000/00/00,30,UQ
(주)풍산건설,041150,2019/12,064101,  종합 건설업,1999/12/11,0000/00/00,30,UQ
(주)풍산건설,041150,2020/12,064101,  종합 건설업,1999/12/11,0000/00/00,30,UQ
(주)풍산건설,041150,2021/12,064101,  종합 건설업,1999/12/11,0000/00/00,30,UQ
(주)풍산건설,041150,2022/12,064101,  종합 건설업,1999/12/11,0000/00/00,30,UQ
(주)풍산시스템,070131,2013/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,NA
(주)풍산시스템,070131,2014/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,QS
(주)풍산시스템,070131,2015/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,UQ
(주)풍산시스템,070131,2016/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,UQ
(주)풍산시스템,070131,2017/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,UQ
(주)풍산시스템,070131,2018/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,UQ
(주)풍산시스템,070131,2019/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,UQ
(주)풍산시스템,070131,2020/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,30,UQ
(주)풍산시스템,070131,2021/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,20,UQ
(주)풍산시스템,070131,2022/12,033003,  자동차 및 트레일러 제조업,2000/04/01,0,30,UQ
(주)풍산에프앤에스,027844,2012/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2013/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2014/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2015/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2016/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2017/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2018/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2019/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2020/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2021/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산에프앤에스,027844,2022/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업",1973/01/23,0000/00/00,30,UQ
(주)풍산특수금속,051074,2012/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2013/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2014/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2015/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2016/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2017/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2018/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2019/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2020/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2021/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산특수금속,051074,2022/12,032401,  1차 금속 제조업,2008/07/01,0,30,UQ
(주)풍산화동양행,084732,2018/12,074708,  소매업; 자동차 제외,2004/01/06,0,30,UQ
(주)풍산화동양행,084732,2019/12,074708,  소매업; 자동차 제외,2004/01/06,0,30,UQ
(주)풍산화동양행,084732,2020/12,074708,  소매업; 자동차 제외,2004/01/06,0,30,UQ
(주)풍산화동양행,084732,2021/12,074708,  소매업; 자동차 제외,2004/01/06,0,30,UQ
(주)풍산화동양행,084732,2022/12,074708,  소매업; 자동차 제외,2004/01/06,0,30,UQ
(주)풍인무역,041596,2012/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2013/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2014/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2015/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2016/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2017/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2018/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2019/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2020/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2021/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍인무역,041596,2022/12,032902,  기타 기계 및 장비 제조업,1989/11/03,0000/00/00,30,UQ
(주)풍전비철,019607,2012/12,032402,  1차 금속 제조업,1997/01/01,0000/00/00,30,UQ
