회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
디아이지에어가스주식회사,010011,2016/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디아이지에어가스주식회사,010011,2017/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디아이지에어가스주식회사,010011,2018/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디아이지에어가스주식회사,010011,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디아이지에어가스주식회사,010011,2020/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디아이지에어가스주식회사,010011,2021/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디아이지에어가스주식회사,010011,2022/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외,1979/02/19,0000/00/00,30,UQ
디알비인터내셔널주식회사,064898,2012/12,126801,  부동산업,2012/10/01,0,20,UQ
디알비인터내셔널주식회사,064898,2013/12,126801,  부동산업,2012/10/01,0,20,UQ
디알비인터내셔널주식회사,064898,2014/12,126801,  부동산업,2012/10/01,0,20,UQ
디알비인터내셔널주식회사,064898,2015/12,126801,  부동산업,2012/10/01,0,20,UQ
디알비인터내셔널주식회사,064898,2016/12,126801,  부동산업,2012/10/01,0,30,UQ
디알비인터내셔널주식회사,064898,2017/12,126801,  부동산업,2012/10/01,0,30,UQ
디알비인터내셔널주식회사,064898,2018/12,126801,  부동산업,2012/10/01,0,30,UQ
디알비인터내셔널주식회사,064898,2019/12,126801,  부동산업,2012/10/01,0,30,UQ
디알비인터내셔널주식회사,064898,2020/12,126801,  부동산업,2012/10/01,0,30,UQ
디알비인터내셔널주식회사,064898,2021/12,126801,  부동산업,2012/10/01,0,30,UQ
디알비인터내셔널주식회사,064898,2022/12,126801,  부동산업,2012/10/01,0,30,UQ
디앤디컴(주),104092,2022/12,074605,  도매 및 상품 중개업,2002/10/23,0,30,UQ
디앤제이트레이딩(주),042548,2012/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,20,UQ
디앤제이트레이딩(주),042548,2013/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,20,UQ
디앤제이트레이딩(주),042548,2014/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,20,UQ
디앤제이트레이딩(주),042548,2015/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2016/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2017/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2018/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2019/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2020/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2021/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디앤제이트레이딩(주),042548,2022/12,031302,  섬유제품 제조업; 의복제외,2000/05/29,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2012/12,064101,  종합 건설업,1981/01/10,0000/00/00,20,UQ
디에스네트웍스주식회사,010804,2013/12,064101,  종합 건설업,1981/01/10,0000/00/00,20,UQ
디에스네트웍스주식회사,010804,2014/12,064101,  종합 건설업,1981/01/10,0000/00/00,20,UQ
디에스네트웍스주식회사,010804,2015/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2016/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2017/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2018/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2019/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2020/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2021/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스네트웍스주식회사,010804,2022/12,064101,  종합 건설업,1981/01/10,0000/00/00,30,UQ
디에스디삼호(주),014835,2012/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2013/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2014/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2015/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2016/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2017/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2018/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2019/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2020/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2021/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스디삼호(주),014835,2022/12,064101,  종합 건설업,1991/05/25,0000/00/00,30,UQ
디에스온(주),052560,2012/12,064204,  전문직별 공사업,2007/04/19,0,10,UQ
디에스온(주),052560,2013/12,064204,  전문직별 공사업,2007/04/19,0,30,UQ
디에스온(주),052560,2014/12,064204,  전문직별 공사업,2007/04/19,0,30,UQ
디에스온(주),052560,2015/12,064204,  전문직별 공사업,2007/04/19,0,30,UQ
디에스이앤이(주),068820,2014/12,053802,"  폐기물 수집, 운반, 처리 및 원료 재생업",2011/05/30,0,20,UQ
디에스종합건설(주),074012,2014/12,064101,  종합 건설업,2012/09/25,0,20,NA
디에스종합건설(주),074012,2015/12,064101,  종합 건설업,2012/09/25,0,20,UQ
디에스종합건설(주),074012,2016/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스종합건설(주),074012,2017/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스종합건설(주),074012,2018/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스종합건설(주),074012,2019/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스종합건설(주),074012,2020/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스종합건설(주),074012,2021/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스종합건설(주),074012,2022/12,064101,  종합 건설업,2012/09/25,0,30,UQ
디에스창원주식회사,089373,2019/12,033101,  기타 운송장비 제조업,2019/01/16,0,30,UQ
디에스파워주식회사,068800,2014/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2015/12,137001,  연구개발업,2013/03/04,0,20,UQ
디에스파워주식회사,068800,2016/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2017/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2018/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2019/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2020/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2021/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스파워주식회사,068800,2022/12,137001,  연구개발업,2013/03/04,0,30,UQ
디에스피산업(주),077771,2015/12,126801,  부동산업,2014/11/24,0,20,NA
디에스피산업(주),077771,2016/12,126801,  부동산업,2014/11/24,0,20,UQ
디에스피산업(주),077771,2017/12,126801,  부동산업,2014/11/24,0,20,UQ
디에스피산업(주),077771,2018/12,126801,  부동산업,2014/11/24,0,20,UQ
디에스피산업(주),077771,2019/12,126801,  부동산업,2014/11/24,0,30,UQ
디에스한남주식회사,081098,2017/12,126801,  부동산업,2016/07/20,0,30,UQ
디에스한남주식회사,081098,2018/12,126801,  부동산업,2016/07/20,0,30,UQ
디에스한남주식회사,081098,2019/12,126801,  부동산업,2016/07/20,0,30,UQ
디에스한남주식회사,081098,2020/12,126801,  부동산업,2016/07/20,0,30,UQ
디에스한남주식회사,081098,2021/12,126801,  부동산업,2016/07/20,0,30,UQ
디에스한남주식회사,081098,2022/12,126801,  부동산업,2016/07/20,0,30,UQ
디에스홀딩스(주),077121,2015/12,137105,  전문 서비스업,2014/05/27,0,20,NA
디에스홀딩스(주),077121,2016/12,137105,  전문 서비스업,2014/05/27,0,20,UQ
디에스홀딩스(주),077121,2017/12,137105,  전문 서비스업,2014/05/27,0,30,UQ
디에스홀딩스(주),077121,2018/12,137105,  전문 서비스업,2014/05/27,0,20,UQ
디에스홀딩스(주),077121,2019/12,137105,  전문 서비스업,2014/05/27,0,20,UQ
디에스홀딩스(주),077121,2020/12,137105,  전문 서비스업,2014/05/27,0,30,UQ
디에스홀딩스(주),077121,2021/12,137105,  전문 서비스업,2014/05/27,0,30,UQ
디에스홀딩스(주),077121,2022/12,137105,  전문 서비스업,2014/05/27,0,30,UQ
디에이치리사이클링주식회사,073245,2014/12,053801,"  폐기물 수집, 운반, 처리 및 원료 재생업",2004/09/17,0,20,NA
디에이치리사이클링주식회사,073245,2015/12,053801,"  폐기물 수집, 운반, 처리 및 원료 재생업",2004/09/17,0,20,UQ
디에이치리사이클링주식회사,073245,2016/12,053801,"  폐기물 수집, 운반, 처리 및 원료 재생업",2004/09/17,0,30,UQ
디에이치리사이클링주식회사,073245,2017/12,053801,"  폐기물 수집, 운반, 처리 및 원료 재생업",2004/09/17,0,30,UQ
디에이치씨개발주식회사,081689,2016/12,126801,  부동산업,2015/12/18,0,,NA
디에이치씨개발주식회사,081689,2017/12,126801,  부동산업,2015/12/18,0,20,UQ
디에이치씨개발주식회사,081689,2018/12,126801,  부동산업,2015/12/18,0,20,UQ
디에이치씨개발주식회사,081689,2019/12,126801,  부동산업,2015/12/18,0,30,UQ
디에이치씨개발주식회사,081689,2020/12,126801,  부동산업,2015/12/18,0,30,UQ
디에이치씨개발주식회사,081689,2021/12,126801,  부동산업,2015/12/18,0,30,UQ
디에이치씨개발주식회사,081689,2022/12,126801,  부동산업,2015/12/18,0,30,UQ
디에이치엘글로벌포워딩코리아,016380,2012/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2013/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2014/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2015/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2016/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2017/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2018/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2019/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2020/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2021/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘글로벌포워딩코리아,016380,2022/12,085209,  창고 및 운송관련 서비스업,1971/05/26,0000/00/00,30,UQ
디에이치엘서플라이체인코리아(주),016416,2012/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,30,UQ
디에이치엘서플라이체인코리아(주),016416,2013/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2014/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2015/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2016/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2017/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2018/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2019/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2020/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2021/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,20,UQ
디에이치엘서플라이체인코리아(주),016416,2022/12,085209,  창고 및 운송관련 서비스업,1996/03/08,0000/00/00,30,UQ
디에이치엘인천허브,051960,2012/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2013/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2014/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2015/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2016/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2017/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2018/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2019/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2020/12,126801,  부동산업,2007/06/12,0,20,NA
디에이치엘인천허브,051960,2021/12,126801,  부동산업,2007/06/12,0,30,UQ
디에이치엘인천허브,051960,2022/12,126801,  부동산업,2007/06/12,0,30,UQ
디엔브이코리아유한회사,014402,2020/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/12/08,0000/00/00,30,UQ
디엔브이코리아유한회사,014402,2021/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/12/08,0000/00/00,30,UQ
디엔브이코리아유한회사,014402,2022/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",2000/12/08,0000/00/00,30,UQ
디엔산업개발(주),083633,2016/12,064201,  전문직별 공사업,1992/06/03,0,,NA
디엔산업개발(주),083633,2017/12,064201,  전문직별 공사업,1992/06/03,0,30,DU
디엠개발주식회사,087428,2017/12,126801,  부동산업,2017/04/25,0,20,NA
디엠개발주식회사,087428,2018/12,126801,  부동산업,2017/04/25,0,20,UQ
디엠개발주식회사,087428,2019/12,126801,  부동산업,2017/04/25,0,20,UQ
디엠개발주식회사,087428,2020/12,126801,  부동산업,2017/04/25,0,30,UQ
디엠개발주식회사,087428,2021/12,126801,  부동산업,2017/04/25,0,30,UQ
디엠개발주식회사,087428,2022/12,126801,  부동산업,2017/04/25,0,30,UQ
디엠지모리코리아(주),042504,2012/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2013/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2014/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2015/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2016/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2017/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2018/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2019/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2020/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2021/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠지모리코리아(주),042504,2022/12,074605,  도매 및 상품 중개업,2000/07/10,0000/00/00,30,UQ
디엠하우징주식회사,097804,2020/12,126801,  부동산업,2020/05/29,0,30,NA
디엠하우징주식회사,097804,2021/12,126801,  부동산업,2020/05/29,0,20,UQ
디엠하우징주식회사,097804,2022/12,126801,  부동산업,2020/05/29,0,30,UQ
디오션259피에프브이주식회사,104776,2021/12,126801,  부동산업,2020/11/23,0,20,NA
디오션259피에프브이주식회사,104776,2022/12,126801,  부동산업,2020/11/23,0,30,UQ
디오션시티퍼스트,077270,2016/12,126801,  부동산업,2015/07/13,0,30,UQ
디오션시티퍼스트,077270,2017/12,126801,  부동산업,2015/07/13,0,30,UQ
디오션시티퍼스트,077270,2018/12,126801,  부동산업,2015/07/13,0,30,UQ
디오션시티퍼스트,077270,2019/12,126801,  부동산업,2015/07/13,0,30,UQ
디오션시티퍼스트,077270,2021/12,126801,  부동산업,2015/07/13,0,20,UQ
디오션시티퍼스트,077270,2022/12,126801,  부동산업,2015/07/13,0,30,UQ
디오토모티브주식회사,088692,2019/12,033003,  자동차 및 트레일러 제조업,2019/02/01,0,30,UQ
디오토모티브주식회사,088692,2020/12,033003,  자동차 및 트레일러 제조업,2019/02/01,0,30,UQ
디오토모티브주식회사,088692,2021/12,033003,  자동차 및 트레일러 제조업,2019/02/01,0,30,UQ
디오토모티브주식회사,088692,2022/12,033003,  자동차 및 트레일러 제조업,2019/02/01,0,30,UQ
디와이오토(주),068737,2014/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2015/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2016/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2017/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2018/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2019/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2020/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2021/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이오토(주),068737,2022/12,033003,  자동차 및 트레일러 제조업,2014/12/01,0,30,UQ
디와이이노베이트주식회사,092883,2020/12,032902,  기타 기계 및 장비 제조업,2020/05/01,0,30,UQ
디와이이노베이트주식회사,092883,2021/12,032902,  기타 기계 및 장비 제조업,2020/05/01,0,30,UQ
디와이이노베이트주식회사,092883,2022/12,032902,  기타 기계 및 장비 제조업,2020/05/01,0,30,UQ
디케이동신주식회사,056266,2012/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2013/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2014/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2015/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2016/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2017/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2018/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2019/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2020/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2021/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이동신주식회사,056266,2022/12,032401,  1차 금속 제조업,2008/02/29,0,30,UQ
디케이스틸텍(주),058405,2012/12,032401,  1차 금속 제조업,2006/12/01,0,30,UQ
디케이스틸텍(주),058405,2013/12,032401,  1차 금속 제조업,2006/12/01,0,30,UQ
디케이알제일차유한회사,096854,2019/12,126801,  부동산업,2014/10/02,0,30,NA
디케이알제일차유한회사,096854,2020/12,126801,  부동산업,2014/10/02,0,30,UQ
디케이알제일차유한회사,096854,2021/12,126801,  부동산업,2014/10/02,0,30,UQ
디케이에스에이치코리아주식회사,016313,2012/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2013/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2014/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2015/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2016/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2017/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2018/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2019/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2020/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2021/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이에스에이치코리아주식회사,016313,2022/12,074608,  도매 및 상품 중개업,1989/12/23,0000/00/00,30,UQ
디케이주식회사,041647,2012/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,20,UQ
디케이주식회사,041647,2013/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,20,UQ
디케이주식회사,041647,2014/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,20,UQ
디케이주식회사,041647,2015/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,20,UQ
디케이주식회사,041647,2016/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
디케이주식회사,041647,2017/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
디케이주식회사,041647,2018/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
디케이주식회사,041647,2019/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
디케이주식회사,041647,2020/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
디케이주식회사,041647,2021/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
디케이주식회사,041647,2022/12,032901,  기타 기계 및 장비 제조업,1996/08/08,0000/00/00,30,UQ
또봉이에프앤에스(주),101795,2022/12,074603,  도매 및 상품 중개업,2015/03/13,0,30,UQ
라니디앤씨(주),090874,2018/12,126800,  부동산업,2009/03/13,0,20,NA
라니디앤씨(주),090874,2019/12,126800,  부동산업,2009/03/13,0,30,UQ
라니디앤씨(주),090874,2020/12,126800,  부동산업,2009/03/13,0,30,UQ
라니디앤씨(주),090874,2021/12,126800,  부동산업,2009/03/13,0,30,UQ
라미드관광주식회사,030159,2012/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2013/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2014/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2015/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2016/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2017/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2018/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2019/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2020/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2021/12,095501,  숙박업,2000/04/01,0000/00/00,20,UQ
라미드관광주식회사,030159,2022/12,095501,  숙박업,2000/04/01,0000/00/00,30,UQ
라온건설(주),018003,2012/12,064101,  종합 건설업,1986/03/25,0000/00/00,20,UQ
라온건설(주),018003,2013/12,064101,  종합 건설업,1986/03/25,0000/00/00,20,UQ
라온건설(주),018003,2014/12,064101,  종합 건설업,1986/03/25,0000/00/00,20,UQ
라온건설(주),018003,2015/12,064101,  종합 건설업,1986/03/25,0000/00/00,20,UQ
라온건설(주),018003,2016/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온건설(주),018003,2017/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온건설(주),018003,2018/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온건설(주),018003,2019/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온건설(주),018003,2020/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온건설(주),018003,2021/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온건설(주),018003,2022/12,064101,  종합 건설업,1986/03/25,0000/00/00,30,UQ
라온랜드주식회사,056827,2012/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2013/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2014/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2015/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2016/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2017/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2018/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2019/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2020/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,20,UQ
라온랜드주식회사,056827,2021/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,30,UQ
라온랜드주식회사,056827,2022/12,189001,"  창작, 예술 및 여가관련 서비스업",2006/12/06,0,30,UQ
라온종합건설주식회사,069679,2013/12,064100,  종합 건설업,2012/09/03,0,20,NA
라온종합건설주식회사,069679,2014/12,064100,  종합 건설업,2012/09/03,0,20,UQ
라온종합건설주식회사,069679,2015/12,064100,  종합 건설업,2012/09/03,0,20,UQ
라온종합건설주식회사,069679,2016/12,064100,  종합 건설업,2012/09/03,0,20,UQ
라온종합건설주식회사,069679,2017/12,064100,  종합 건설업,2012/09/03,0,30,UQ
라온종합건설주식회사,069679,2018/12,064100,  종합 건설업,2012/09/03,0,30,UQ
라온종합건설주식회사,069679,2019/12,064100,  종합 건설업,2012/09/03,0,30,UQ
라온종합건설주식회사,069679,2020/12,064100,  종합 건설업,2012/09/03,0,30,UQ
라움도시개발(주),092755,2018/12,126801,  부동산업,2018/02/26,0,20,NA
